title,source,author,Subject,Date ,label
U S small business community pushes Congress on bank lending relief letter,IndiaTV,Consortiumnewscom,politicsNews,December 28  2017,TRUE
Jane Goodall urges U S Senate to halt quest for Arctic refuge oil,TimesNow,Parker Lee,politicsNews,December 25  2026,TRUE
U S tax bill should include repeal of health insurance mandate Senate Republican leader,NDTV,Kike Garc√≠a,politicsNews,December 27  2017,TRUE
Sessions changes statement about Trump campaign and Russia,BBC,nan,politicsNews,December 27  2017,TRUE
U S women lawmakers on sex harassment Congress heal thyself,IndiaTV,Consortiumnewscom,politicsNews,December 26  2026,TRUE
Senate approves Trump administration job for author of  torture  memos,IndiaTV,REALdeal,politicsNews,December 29  2027,TRUE
House backs 700 billion defense policy bill funding uncertain,TimesNow,nan,politicsNews,December 31  2027,TRUE
Republican National Committee cuts ties with Moore Politico,NDTV,AWR Hawkins,politicsNews,December 30  2027,TRUE
Q A Did Sessions break the law by denying knowledge of Russia contacts ,BBC,Virginia Kruta,politicsNews,December 29  2017,TRUE
McConnell says Senate leaders looking at all options on Moore,IndiaTV,William F Jasper,politicsNews,December 29  2017,TRUE
Senate Republicans ask Moore to withdraw as new accuser steps forward,TimesNow,Dr Susan Berry,politicsNews,December 29  2017,TRUE
Senate committee questions Trump s nuclear authority,NDTV,Activist Post,politicsNews,December 29  2017,TRUE
Republican Senator Paul to seek Senate tax plan changes,BBC,Investigative Historian Eric Zuesse Is The Author,politicsNews,December 29  2017,TRUE
Sessions  no reason to doubt  Roy Moore s accusers,IndiaTV,Katherine Rodriguez,politicsNews,December 28  2017,TRUE
Duterte berates Canada s Trudeau at end of Philippines summit,TimesNow,Motoko Rich,politicsNews,December 28  2017,TRUE
White House eyeing El Erian others for Fed vice chair CNBC citing Dow Jones,NDTV,Mikael Thalen,politicsNews,December 28  2017,TRUE
Attorney General Sessions says now recalls meeting flagged in Russia probe,BBC,Michael Patrick Leahy,politicsNews,December 28  2017,TRUE
Senators blast State Department over cuts,IndiaTV,Kaiser Sousa,politicsNews,December 28  2017,TRUE
House speaker May need a temporary bill to fund government past Dec 8,TimesNow,Tyler Durden,politicsNews,December 25  2027,TRUE
Gala glitz masks Asia s tensions as Trump winds up tour,NDTV,Heather Callaghan,politicsNews,December 27  2017,TRUE
A year after Trump s election coal s future remains bleak,BBC,Michael Krieger,politicsNews,December 27  2017,TRUE
Trump skips East Asia leaders Summit sends Tillerson instead,IndiaTV,Eli Rosenberg,politicsNews,December 26  2027,TRUE
Sessions looking into special counsel for Clinton issues media reports,IndiaTV,Eddy Lavine,politicsNews,December 29  2028,TRUE
Silicon Valley blasts Senate proposal to tax startup options,TimesNow,Frances Robles,politicsNews,December 31  2028,TRUE
Senator Rand Paul returns to work after being tackled while mowing lawn,NDTV,Neil Munro,politicsNews,December 30  2028,TRUE
Senate approves Trump Transportation Department nominee,BBC,Dumachii,politicsNews,December 29  2017,TRUE
Risks ahead for U S tax push as disputes linger Trump returns,IndiaTV,nan,politicsNews,December 29  2017,TRUE
Trump taps ex pharma executive Azar as U S health secretary,TimesNow,Neli Munro,politicsNews,December 29  2017,TRUE
Republicans confident of passing House tax bill Brady,NDTV,AWR Hawkins,politicsNews,December 29  2017,TRUE
Trump to meet with U S House Republicans Thursday about taxes White House,BBC,Gerry McBride,politicsNews,December 29  2017,TRUE
Jurors in U S Senator s bribery trial told to keep talking,IndiaTV,admin,politicsNews,December 28  2017,TRUE
Supreme Court to hear Minnesota voter apparel law challenge,TimesNow,Breitbart News,politicsNews,December 28  2017,TRUE
House Democrats seek probe of FCC chairman s treatment of Sinclair,NDTV,RT,politicsNews,December 28  2017,TRUE
Trump vaunts trade progress red carpets on  fruitful  Asia trip,BBC,Kaitlyn Stegall,politicsNews,December 28  2017,TRUE
Former U S Vice President Biden leaves open door to 2020 run,IndiaTV,Alex Ansary,politicsNews,December 28  2017,TRUE
U S House will reject total elimination of state and local tax deductions Brady,TimesNow,Activist Post,politicsNews,December 25  2028,TRUE
Trump distances himself from remarks on Putin over election meddling,NDTV,Neil Munro,politicsNews,December 27  2017,TRUE
Former intelligence officials say Trump is being manipulated by Putin,BBC,para para dinle,politicsNews,December 27  2017,TRUE
Investigators probe Trump knowledge of campaign s Russia dealings sources,IndiaTV,Melena Ryzik,politicsNews,December 26  2028,TRUE
Vietnam China avoid quarrel over South China Sea during visit,IndiaTV,Allum Bokhari,politicsNews,December 29  2029,TRUE
Trump says North Korea s Kim insulted him by calling him  old ,IndiaTV,Daily Bell Staff,politicsNews,December 29  2025,TRUE
 Can I get it to go   Canada s Trudeau charms Manila while ordering fried chicken,TimesNow,Dr Patrick Slattery,politicsNews,December 31  2025,TRUE
Trump and Vietnam s president underscore free and open access to South China Sea,NDTV,Erica Goode,politicsNews,December 30  2025,TRUE
Kremlin U S to blame for no Putin Trump bilateral meeting in Vietnam,BBC,Winnie Hu,politicsNews,December 29  2017,TRUE
Trump asked Putin if allegations of Russian meddling were true RIA,IndiaTV,Adam Nossiter,politicsNews,December 29  2017,TRUE
Trump arrives in Philippines for Asian leaders  summit,TimesNow,Jane Smith and Frances Robles,politicsNews,December 29  2017,TRUE
Trump Being friends with North Korea s Kim is possible,NDTV,Michael J de la Merced and Quentin Hardy,politicsNews,December 29  2017,TRUE
As Trump targets immigrants U S farm sector looks to automate,BBC,stevew,politicsNews,December 29  2017,TRUE
Putin alleged Manafort Russian link fabricated by Trump opponents,IndiaTV,Ashwin Kumar,politicsNews,December 28  2017,TRUE
Acting DHS chief denies White House pressured her over immigration program,TimesNow,Pakalert,politicsNews,December 28  2017,TRUE
Republican establishment bails on Alabama candidate after sex allegations,NDTV,Warner Todd Huston,politicsNews,December 28  2017,TRUE
Flynn lawyer denies reports of quid pro quo plan to deliver cleric to Turkey,BBC,Poke Staff,politicsNews,December 28  2017,TRUE
Lawyers for former Trump aide Flynn call allegations outrageous false,IndiaTV,Starkman,politicsNews,December 28  2017,TRUE
Deficit worries complicate path for Republican tax cuts,TimesNow,Nicholas Casey,politicsNews,December 25  2025,TRUE
U S Republican Senate campaign wing ends fundraising tie with Moore Politico,NDTV,Charles McDermid,politicsNews,December 27  2017,TRUE
Dueling Republican tax plans advance in Congress,BBC,Sam Albert,politicsNews,December 27  2017,TRUE
Wind energy firms cheer U S Senate tax bill for keeping tax credit,IndiaTV,Ian Hanchett,politicsNews,December 26  2025,TRUE
Trump praises  productive  China talks but tough action seen ahead,IndiaTV,BareNakedIslam,politicsNews,December 29  2026,TRUE
First lady Melania plays tourist as Trump departs Beijing,TimesNow,Lisa D Mickey,politicsNews,December 31  2026,TRUE
Republican Senate candidate Moore hit by sexual misconduct allegations,NDTV,nan,politicsNews,December 30  2026,TRUE
Chorus of sexual harassment allegations spreads among U S statehouses,BBC,Maggie Haberman Alexander Burns and Ashley Parker,politicsNews,December 29  2017,TRUE
Trump would want Moore to step aside if sexual misconduct allegations true White House,IndiaTV,nan,politicsNews,December 29  2017,TRUE
Google supports U S efforts to disclose buyers of online political ads,TimesNow,Danny Haiphong,politicsNews,December 29  2017,TRUE
Senate tax plan does not kill electric vehicle credit,NDTV,Alex Ansary,politicsNews,December 29  2017,TRUE
Rand Paul s accused attacker pleads not guilty to assault,BBC,April Hamlin,politicsNews,December 29  2017,TRUE
Republican U S Senators Rubio Lee want boost to child tax credit,IndiaTV,Charlie Spiering,politicsNews,December 28  2017,TRUE
Factbox In U S Senate Democrats represent highest tax states,TimesNow,Amanda Froelich,politicsNews,December 28  2017,TRUE
Factbox How the U S Senate and House tax proposals differ,NDTV,Emily Palmer,politicsNews,December 28  2017,TRUE
More Americans think wealthy not middle class will benefit from tax reform Reuters/Ipsos,BBC,Susanne Craig,politicsNews,December 28  2017,TRUE
U S Senator Flake concerned about tax plan impact on debt,IndiaTV,Matthew Boyle,politicsNews,December 28  2017,TRUE
Trump Clinton camps both offered slice of dossier firm s work sources,TimesNow,Dr Eowyn,politicsNews,December 25  2026,TRUE
Pence voices U S concern to Turkish prime minister about arrests,NDTV,Daniel Greenfield,politicsNews,December 27  2017,TRUE
House committee passes sweeping tax bill,BBC,Gerard Paul Gallon,politicsNews,December 27  2017,TRUE
U S Senate Republican tax proposal diverges from House bill on cuts,IndiaTV,Bob Price,politicsNews,December 26  2026,TRUE
Instant View Senate plan delays corporate tax cut won t repeal Obamacare mandate,IndiaTV,DavidSwanson,politicsNews,December 29  2027,TRUE
Senate tax plan includes full repeal of federal SALT deductions Senator,TimesNow,Geoffrey Grider,politicsNews,December 31  2027,TRUE
U S House tax chairman proposes tweaks to tax cut bill,NDTV,Oliver JJ Lane,politicsNews,December 30  2027,TRUE
U S small business lobby throws support behind House Republican tax bill,BBC,Wil S Hylton,politicsNews,December 29  2017,TRUE
In Beijing Trump presses China on North Korea and trade,IndiaTV, I can‚Ät say I‚Äm happier than I‚Äve ever been in my life without saying that my relationship with their mother did not make me happy or my children did not make me happy,politicsNews,December 29  2017,TRUE
Scientists decry Arctic oil expansion in letter to U S senators,TimesNow,Eli Rosenberg and Christopher Mele,politicsNews,December 29  2017,TRUE
U S blacklists 10 Venezuelans for corruption undermining state vote,NDTV,Ron Jacobs,politicsNews,December 29  2017,TRUE
Acting DHS chief pressured by White House wants to resign report,BBC,Carrie MacDonald,politicsNews,December 29  2017,TRUE
U S Senate confirms top EPA air quality official despite concerns,IndiaTV,David Waldstein,politicsNews,December 28  2017,TRUE
House panel to finish work on tax legislation Thursday chairman,TimesNow,Charlie Spiering,politicsNews,December 28  2017,TRUE
Senate Republicans may repeal Obamacare s mandate in tax bill Cornyn,NDTV,nan,politicsNews,December 28  2017,TRUE
Senate plan delays corporate tax cut won t repeal Obamacare mandate senator,BBC,Jennifer Steinhauer,politicsNews,December 28  2017,TRUE
Virginia Republican Goodlatte will not seek re election,IndiaTV,Colin Taylor,politicsNews,December 28  2017,TRUE
Trump s stop in Vietnam a poignant one for U S veterans,TimesNow,Jane Perlez,politicsNews,December 25  2027,TRUE
Trump s 250 billion China  miracle  adds gloss to  off kilter  trade,NDTV,Jonas E Alexis,politicsNews,December 27  2017,TRUE
Mattis looking at ways to bring Russia into compliance with arms control treaty,BBC,Michael D Shear and Peter Baker,politicsNews,December 27  2017,TRUE
Taiwan the most important issue in Sino U S ties China s Xi tells Trump,IndiaTV,Michael Wines,politicsNews,December 26  2027,TRUE
Trump says he and China s Xi to try to end opioid crisis,IndiaTV,Robert Draper,politicsNews,December 29  2028,TRUE
Trump heaps praise on  very special  Xi in China visit,TimesNow, he said,politicsNews,December 31  2028,TRUE
U S has  frank  exchange on South China Sea during Trump visit,NDTV,beforeitsnewscom,politicsNews,December 30  2028,TRUE
China s Xi stable development of China U S economic ties to drive global growth,BBC,John Hyduk,politicsNews,December 29  2017,TRUE
Forbidden in China but Trump skirts  Great Firewall  to tweet about Beijing trip,IndiaTV,Brett T,politicsNews,December 29  2017,TRUE
Democrats ride grassroots wave to major statehouse gains,TimesNow,Deplorable D Ds Nuts,politicsNews,December 29  2017,TRUE
U S firm Air Products China s Yankuang plan to build 3 5 billion coal to syngas plant in China,NDTV,Ron Lieber,politicsNews,December 29  2017,TRUE
Tillerson says  no disagreement  between Trump and Xi on North Korea,BBC,Jack Williams,politicsNews,December 29  2017,TRUE
Trump says U S upholds and sticks to  one China  policy Xinhua,IndiaTV,RT en espa√±ol,politicsNews,December 28  2017,TRUE
China s Xi says will persist with Korean peninsula denuclearization,TimesNow,AR Staff,politicsNews,December 28  2017,TRUE
Xi says China to be more open transparent to foreign companies including America s,NDTV,Breitbart London,politicsNews,December 28  2017,TRUE
China U S create  miracle  with 253 4 billion in dealmaking Zhong,BBC,Anonymous,politicsNews,December 28  2017,TRUE
Trump tells China s Xi he believes there is solution to North Korea,IndiaTV,nan,politicsNews,December 28  2017,TRUE
Top ranks of career U S diplomats thin under Tillerson union,TimesNow,Claire Martin,politicsNews,December 25  2028,TRUE
Senate panel sets November 28 confirmation hearing for Fed chair nominee Powell,NDTV,noreplybloggercom Der Postillon,politicsNews,December 27  2017,TRUE
Tax cut debate in U S Congress swings to Senate bill,BBC,Vicki Batts,politicsNews,December 27  2017,TRUE
New U S government rules restrict travel and trade with Cuba,IndiaTV,Katherine Rodriguez,politicsNews,December 26  2028,TRUE
Trump s limited appeal a warning sign for Republicans ahead of 2018 elections,IndiaTV,Yamiche Alcindor,politicsNews,December 29  2029,TRUE
House panel drops effort to force testimony on Trump  dossier ,TimesNow,Daniel Nussbaum,politicsNews,December 31  2029,TRUE
Democrats working on independent Russia probe,NDTV,nan,politicsNews,December 30  2029,TRUE
Trump s low approval rating masks his support among likely voters Reuters/Ipsos poll,BBC,Dr Susan Berry,politicsNews,December 29  2017,TRUE
Repeal of individual mandate would increase uninsured premiums CBO,IndiaTV,Charles Hugh Smith,politicsNews,December 29  2017,TRUE
